sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_c2080,sersic_petro_0205,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_c2080,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_c2080
0.34000000000000014,50,1,19932.207585632605,108.75829925343052,29.675129067762047,70.8881481539467,1.8909050733917296,-1.3124603977570506,0.2,1.1819781299482308,92.0138,49.682900000000004,108.75829925343052,19732.885509776206,29.6751,70.88810000000001,1.8909057253509018,0.2,2,92.0138,50.00000000000001,184.0276,19932.20749279451,29.8324,71.61500000000001,1.901579013711997
0.35000000000000014,50,1,20109.004657818736,109.99624399681555,29.5824260810304,71.16899525075927,1.906285232962416,-1.348412358042508,0.2,1.1898599270354662,92.4447,49.6801,109.99624399681555,19907.914611238117,29.5824,71.16900000000001,1.906287292325175,0.2,2,92.4447,50.00000000000001,184.8894,20109.00441173226,29.739800000000002,71.909,1.917226028633094
0.36000000000000015,50,1,20285.09338281428,111.23649886980157,29.489618238114197,71.44875346948754,1.9216275295291325,-1.3842610695735327,0.2,1.1978069543669165,92.8668,49.6773,111.23649886980157,20082.242448986028,29.489600000000003,71.4488,1.9216302866518975,0.2,2,92.8668,50.00000000000001,185.7336,20285.09279093368,29.647100000000002,72.20190000000001,1.9328320398390262
0.37000000000000016,50,1,20460.43131200739,112.47912997441998,29.396781788818377,71.72742372857957,1.9369272184254913,-1.4199962897681178,0.2,1.2058212842226796,93.2801,49.674600000000005,112.47912997441999,20255.826998885437,29.396800000000002,71.7274,1.9369251548500208,0.2,2,93.2801,50.00000000000001,186.5602,20460.430002767567,29.5543,72.4936,1.9483949485557988
0.38000000000000017,50,1,20634.983115785213,113.72420317785377,29.303984825864326,72.00500999301687,1.952180171122655,-1.4556216415282424,0.2,1.213899804428177,93.685,49.671800000000005,113.72420317785377,20428.633284627096,29.304000000000002,72.00500000000001,1.952178745333251,0.2,2,93.685,50.00000000000001,187.37,20634.98042285735,29.4616,72.7843,1.9639069037365788
0.3900000000000002,50,1,20808.719609271873,114.97178383269507,29.21128811509723,72.28151873640124,1.9673828043369113,-1.4911436479847269,0.2,1.2220419468684671,94.0817,49.66910000000001,114.97178383269507,20600.632413178053,29.2113,72.28150000000001,1.9673813579752564,0.2,2,94.0817,50.00000000000001,188.1634,20808.714410662058,29.3691,73.0738,1.9793552710037452
0.4000000000000002,50,1,20981.61691787224,116.22193656127642,29.118745841321164,72.55695849113162,1.9825320175675216,-1.526568394725769,0.2,1.2302471097960463,94.4704,49.66630000000001,116.22193656127641,20771.800748691716,29.1187,72.557,1.9825366783653853,0.2,2,94.4704,50.00000000000001,188.9408,20981.607424877668,29.276600000000002,73.3622,1.994758537385655
0.4100000000000002,50,1,21153.655760973328,117.47472509141951,29.026406277619365,72.8313394715056,1.9976251380249976,-1.5618871308930427,0.2,1.2385146549538015,94.8513,49.6636,117.47472509141951,20942.119203362196,29.026400000000002,72.83130000000001,1.9976244308087352,0.2,2,94.8513,50.00000000000001,189.7026,21153.639254737864,29.1844,73.6496,2.010098116849343
0.4200000000000002,50,1,21324.820835759023,118.73021213347724,28.934312385585482,73.1046732573837,2.0126598720386863,-1.597106936064069,0.2,1.2468452145558888,95.2245,49.660900000000005,118.73021213347724,21111.572627400677,28.9343,73.10470000000001,2.012661595908635,0.2,2,95.2245,50.00000000000001,190.449,21324.793351513086,29.0924,73.9358,2.025376131022967
0.4300000000000002,50,1,21495.10028605994,119.98845929053348,28.842502353374417,73.37697252829362,2.02763426214626,-1.6322253747995883,0.2,1.2552380818382376,95.5902,49.65820000000001,119.9884592905335,21280.149283197698,28.8425,73.37700000000001,2.0276352523057444,0.2,2,95.5902,49.999900000000004,191.1804,21495.056250521615,29.000700000000002,74.221,2.0405916033940272
0.4400000000000002,50,1,21664.485243607272,121.24952699522828,28.751010077927646,73.64825083967474,2.0425466491685085,-1.6672519903692922,0.2,1.2636911911805817,95.9487,49.65560000000001,121.24952699522828,21447.84039116991,28.751,73.6483,2.042548859783309,0.2,2,95.9487,49.999900000000004,191.8974,21664.41707349327,28.9093,74.50500000000001,2.0557392155622254
0.45000000000000023,50,1,21832.96943108248,122.51347446792282,28.65986559716896,73.91852243441052,2.0573956386604193,-1.7021854575873068,0.2,1.272205059682418,96.3001,49.6529,122.51347446792282,21614.639736770463,28.6599,73.91850000000001,2.057392373016178,0.2,2,96.3001,49.99980000000001,192.6002,21832.86709563165,28.8183,74.7881,2.0708207099485296
0.46000000000000024,50,1,22000.548818031097,123.78035969194288,28.569095477422827,74.18780208399279,2.0721800712069696,-1.737024126038478,0.2,1.2807801757155646,96.6445,49.65030000000001,123.78035969194288,21780.543329849337,28.569100000000002,74.18780000000001,2.0721796664577807,0.2,2,96.6445,49.99980000000001,193.289,22000.399379765244,28.727600000000002,75.07000000000001,2.0858353538786742
0.47000000000000025,50,1,22167.22132210194,125.05023940244895,28.478723160792217,74.45610495462007,2.086898996099062,-1.771776331351302,0.2,1.289414339976294,96.9822,49.647600000000004,125.05023940244895,21945.54910887954,28.4787,74.4561,2.086900617586756,0.2,2,96.9822,49.999700000000004,193.9644,22167.00847570072,28.6373,75.35090000000001,2.100781874032601
0.48000000000000026,50,1,22332.986549232726,126.3231690861266,28.388769276751745,74.72344649432706,2.1015516479839214,-1.8064345293929809,0.2,1.2981092912999121,97.3132,49.645,126.3231690861266,22109.656683739206,28.3888,74.72340000000001,2.1015479468160176,0.2,2,97.3132,49.999500000000005,194.6264,22332.69014022134,28.5475,75.6307,2.115650192000019
0.49000000000000027,50,1,22497.84556737183,127.59920298943082,28.29925192176973,74.9898423378849,2.116137426135207,-1.8410085665078249,0.2,1.3068640800575069,97.6377,49.64240000000001,127.59920298943084,22272.867111697957,28.299300000000002,74.9898,2.1161325110017266,0.2,2,97.6377,49.99940000000001,195.2754,22497.441140290695,28.458000000000002,75.9094,2.1304559183548917
0.5000000000000002,50,1,22661.80070913597,128.87839413352725,28.210186910368307,75.25530822674558,2.1306558760326975,-1.8755005791187918,0.2,1.3156777093929743,97.9559,49.63980000000001,128.87839413352725,22435.182702044323,28.2102,75.2553,2.130654631081029,0.2,2,97.9559,49.999100000000006,195.9118,22661.259070885655,28.369,76.1871,2.145187077626056
0.5100000000000002,50,1,22824.855399484295,130.16079433443852,28.12158800066595,75.51985994174548,2.1451066729800967,-1.9099072313525365,0.2,1.3245504822473924,98.2679,49.63720000000001,130.16079433443852,22596.606845489187,28.1216,75.5199,2.145106898245554,0.2,2,98.2679,49.998900000000006,196.5358,22824.142197340352,28.2804,76.4637,2.159848806977021
0.5200000000000002,50,1,22987.014005060642,131.4464542271629,28.03346709711587,75.78351324664217,2.1594896075232266,-1.9442323520520477,0.2,1.333482672141714,98.5738,49.6347,131.4464542271629,22757.143865008846,28.0335,75.7835,2.159486679302904,0.2,2,98.5738,49.99850000000001,197.1476,22986.08934193669,28.1923,76.73920000000001,2.174433796141515
0.5300000000000002,50,1,23148.2817023386,132.7354232927863,27.945834432859833,76.0462838408671,2.173804572460229,-1.9784720523736496,0.2,1.3424745234858844,98.8737,49.63210000000001,132.7354232927863,22916.79888531439,27.945800000000002,76.0463,2.1738077094127606,0.2,2,98.8737,49.99810000000001,197.7474,23147.099788913318,28.1046,77.01360000000001,2.188950082000474
0.5400000000000003,50,1,23308.66436211093,134.02774988776474,27.85869873385063,76.30818732012115,2.188051551260931,-2.012627166108622,0.2,1.3515248890039382,99.1678,49.6296,134.02774988776474,23075.577718488705,27.858700000000002,76.30820000000001,2.188051813396084,0.2,2,99.1678,49.997600000000006,198.3356,23307.173236751463,28.017400000000002,77.28680000000001,2.2033874776206055
0.5500000000000003,50,1,23468.16844821065,135.32348127474205,27.77206736666205,76.56923914365643,2.2022306077348235,-2.046708260217315,0.2,1.3606339401137593,99.4562,49.627100000000006,135.32348127474205,23233.486763727888,27.772100000000002,76.56920000000001,2.2022269460672126,0.2,2,99.4562,49.99700000000001,198.9124,23466.309701308084,27.9307,77.55900000000001,2.217751903838912
0.5600000000000003,50,1,23626.800928643544,136.62266365435687,27.685946471693633,76.82945460726002,2.216341876806544,-2.080718219807229,0.2,1.3698018192919206,99.739,49.62460000000001,136.62266365435687,23390.53291935615,27.6859,76.82950000000001,2.2163468046505064,0.2,2,99.739,49.99640000000001,199.478,23624.509486164585,27.8444,77.82990000000001,2.232043042168364
0.5700000000000003,50,1,23784.569197561963,137.92534219762624,27.60034108329208,77.08884882110372,2.2303855562745984,-2.1146444715200854,0.2,1.3790286403078922,100.0163,49.6221,137.92534219762624,23546.723505585363,27.6003,77.0888,2.2303874133135544,0.2,2,100.0163,49.9956,200.0326,23781.773149193992,27.7586,78.0998,2.2462618147753672
0.5800000000000003,50,1,23941.481006721435,139.23156107855328,27.515255238143215,77.34743669174904,2.244361899444011,-2.1485019703126462,0.2,1.388313104106394,100.2883,49.619600000000005,139.23156107855328,23702.0661966533,27.5153,77.34740000000001,2.2443573367983283,0.2,2,100.2883,49.994600000000005,200.5766,23938.10153123839,27.6733,78.36840000000001,2.2604001446484805
0.5900000000000003,50,1,24097.544405244127,140.54136350668858,27.430692073142502,77.60523290770014,2.258271208536369,-2.182280213580372,0.2,1.39765664071094,100.555,49.617200000000004,140.54136350668858,23856.568961190816,27.4307,77.60520000000001,2.258269660238704,0.2,2,100.555,49.99360000000001,201.11,24093.495595461423,27.5884,78.6358,2.2744689765065202
0.6000000000000003,50,1,24252.76768666843,141.85479175943007,27.34665391382017,77.86225192798652,2.2721138287921288,-2.215988839808484,0.2,1.407059278584657,100.8165,49.614700000000006,141.85479175943007,24010.240009801473,27.346700000000002,77.8623,2.27211150996569,0.2,2,100.8165,49.99230000000001,201.633,24247.95654403174,27.504,78.902,2.28846076229516
0.6100000000000003,50,1,24407.15934239722,143.17188721388396,27.263142354280866,78.11850797333274,2.285890143189958,-2.2496219051897657,0.2,1.4165210181352663,101.0729,49.612300000000005,143.17188721388396,24163.087748972863,27.2631,78.11850000000001,2.2858932950177655,0.2,2,101.0729,49.99100000000001,202.1458,24401.485771335443,27.4201,79.16690000000001,2.302373024771587
0.6200000000000003,50,1,24560.72802077236,144.49269037815645,27.18015832951482,78.3740150195349,2.29960056771652,-2.2831887229318686,0.2,1.4260418318029975,101.3243,49.6099,144.49269037815645,24315.12074056434,27.180200000000003,78.37400000000001,2.2995968224487155,0.2,2,101.3243,49.9894,202.6486,24554.08485918725,27.3366,79.43050000000001,2.3162139915507276
0.6300000000000003,50,1,24713.48249110184,145.81724092198002,27.097702180845562,78.62878679271866,2.313245547127781,-2.3166878196679335,0.2,1.4356202507015299,101.5709,49.607400000000005,145.81724092198002,24466.347666190024,27.0977,78.62880000000001,2.3132460866319917,0.2,2,101.5709,49.987700000000004,203.1418,24705.75567729896,27.253600000000002,79.6928,2.329976042437047
0.6400000000000003,50,1,24865.431612050903,147.14557770658362,27.015773715198033,78.88283676619969,2.3268255511495894,-2.350115384552249,0.2,1.4452575926832665,101.8127,49.605000000000004,147.14557770658362,24616.77729592984,27.015800000000002,78.8828,2.326822426338709,0.2,2,101.8127,49.985800000000005,203.6254,24856.500098300956,27.171100000000003,79.9538,2.3436594432313407
0.6500000000000004,50,1,25016.58430388268,148.47773881376293,26.9343722587986,79.1361781587059,2.3403410710711587,-2.3834802519438765,0.2,1.454953746247057,102.0498,49.602700000000006,148.47773881376293,24766.418460843117,26.9344,79.1362,2.3403394338709527,0.2,2,102.0498,49.983700000000006,204.0996,25006.320259685453,27.089000000000002,80.21350000000001,2.3572724668492935
0.6600000000000004,50,1,25166.949524097246,149.81376157411117,26.85349670585434,79.38882393375528,2.353792616690263,-2.416778386444659,0.2,1.4647100040291583,102.2822,49.600300000000004,149.81376157411117,24915.28002885556,26.8535,79.3888,2.3537916956685527,0.2,2,102.2822,49.981300000000005,204.5644,25155.218341231117,27.0073,80.4718,2.3708127356143702
0.6700000000000004,50,1,25316.53624607368,151.1536825943765,26.773145562701384,79.64078680001143,2.3671807135735605,-2.4500073988830584,0.2,1.4745247794546734,102.5101,49.5979,151.1536825943765,25063.370883612522,26.7731,79.64080000000001,2.367184768910269,0.2,2,102.5101,49.97880000000001,205.0202,25303.19696445776,26.9261,80.7286,2.384269833085126
0.6800000000000004,50,1,25465.353440367657,152.49753778394262,26.693316987862087,79.89207921246411,2.38050590059941,-2.483175650816526,0.2,1.4843978774611484,102.7336,49.595600000000005,152.49753778394262,25210.699905963313,26.6933,79.89210000000001,2.380507847550655,0.2,2,102.7336,49.976000000000006,205.4672,25450.25882287144,26.8453,80.98400000000001,2.3976548110610985
0.6900000000000004,50,1,25613.410058359153,153.84536238042259,26.61400882840474,80.1427133743023,2.393768727754174,-2.516278564371201,0.2,1.4943305263526123,102.9527,49.5932,153.84536238042259,25357.275957774917,26.614,80.1427,2.3937690856979046,0.2,2,102.9527,49.9729,205.9054,25596.40660842932,26.765,81.23800000000001,2.4109598762005415
0.7000000000000004,50,1,25760.715017980947,155.19719097437098,26.535218652959653,80.39270123936751,2.406969754156124,-2.5493194806085255,0.2,1.504323952860797,103.1674,49.590900000000005,155.19719097437098,25503.107867800918,26.5352,80.3927,2.406971247119131,0.2,2,103.1674,49.9697,206.3348,25741.64313279097,26.685100000000002,81.49050000000001,2.4241907394208813
0.7100000000000004,50,1,25907.27719129096,156.5530575331182,26.45694378170943,80.64205451508676,2.420109546283781,-2.5823000310602473,0.2,1.5143749882288127,103.378,49.58860000000001,156.5530575331182,25648.204419377416,26.4569,80.64210000000001,2.420114364486923,0.2,2,103.378,49.966100000000004,206.756,25885.971996943164,26.605600000000003,81.7415,2.437347727790094
0.7200000000000004,50,1,26053.105393678925,157.91299542374978,26.379181313639034,80.89078466580429,2.433188676388132,-2.6152217251758856,0.2,1.5244877401667027,103.5843,49.58630000000001,157.91299542374978,25792.574339742026,26.3792,80.89080000000001,2.433187549809946,0.2,2,103.5843,49.962300000000006,207.1686,26029.395911123058,26.526500000000002,81.99090000000001,2.4504285109907697
