sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_c2080,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_c2080,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_c2080
2.1,50,1,41714.14331370785,395.2068053857333,19.011091072861166,112.09558600165737,3.8529073466725574,0.2,3.6163612399525387,109.283,49.339534694074345,395.2068053857333,41297.00003157704,19.010906434596407,112.0954554858034,3.8529259081018767,0.2,2,109.283,46.28224745378482,218.566,39303.57432364414,18.213936382810015,99.49429304608782,3.686971775741898
2.15,50,1,42174.90174690255,405.9864175535078,18.82572483006295,113.17029697950186,3.894903745549916,0.2,3.7244751851154336,109.005,49.33232587158745,405.9864175535078,41753.150094301025,18.825788815789682,113.17043848570123,3.8948990802338015,0.2,2,109.005,46.059073785145635,218.01,39614.232264391154,17.980360308933854,99.58683738701762,3.71701775114645
2.1999999999999997,50,1,42630.735898354236,416.9406262195417,18.64404013483993,114.24351819658025,3.9364576991500067,0.2,3.8354074732062013,108.7083,49.32546547886601,416.9406262195417,42204.42507601004,18.643926797033643,114.2435439040135,3.9364713882822895,0.2,2,108.7083,45.831896239881594,217.4166,39916.75765879244,17.75097137714669,99.65202339821133,3.7463199880314138
2.25,50,1,43081.798475411575,428.07164236347023,18.465910945241127,115.31538976698134,3.977582672404207,0.2,3.949229912471576,108.3937,49.31818734319368,428.07164236347023,42650.97766015322,18.466012296059613,115.31549927650946,3.9775728163750914,0.2,2,108.3937,45.6011923031446,216.7874,40211.40252720414,17.52467120984098,99.69072553158246,3.7750243902768337
2.3,50,1,43528.23455748446,439.3816856705813,18.291217495114626,116.38604453363503,4.018291473933724,0.2,4.066003459768868,108.0623,49.31111444029851,439.3816856705813,43092.952149396406,18.291441588387702,116.38618527409083,4.018267496353011,0.2,2,108.0623,45.36708178998595,216.1246,40498.469463624635,17.302024254290853,99.70397264253445,3.803077731825775
2.35,50,1,43970.18211086145,450.8729854242429,18.11984589049129,117.4556085851193,4.058596298943486,0.2,4.18580737284923,107.7147,49.30438170451474,450.8729854242429,43530.47701795449,18.11960081339547,117.455811679261,4.058629423767253,0.2,2,107.7147,45.13042939649855,215.4294,40778.17020022427,17.08208653701693,99.69165565146027,3.8305894552507382
2.4,50,1,44407.77246051284,462.54778132558664,17.95168773682667,118.52420172696785,4.098508768683261,0.2,4.308706052949101,107.3519,49.29764623377392,462.5477813255866,43963.69444592634,17.951633530362095,118.52427125822969,4.098516599492915,0.2,2,107.3519,44.89029902855076,214.7038,41050.668330777364,16.866060725945577,99.65646725251531,3.8574591401446465
2.45,50,1,44841.13072309312,474.4083242487088,17.786639794491148,119.59193791221567,4.138039966792666,0.2,4.4347795432435655,106.9745,49.291073159763314,474.4083242487088,44392.71763450408,17.786571394828282,119.59169266965175,4.138043864385901,0.2,2,106.9745,44.64689430284873,213.949,41316.22524917289,16.652638988486842,99.59875786529692,3.883854275459414
2.5,50,1,45270.3762048918,486.4568769386191,17.624603660120233,120.658925635355,4.177200472814801,0.2,4.564096068793256,106.5834,49.284173355766924,486.4568769386191,44817.67064246714,17.624604845589392,120.65867476131454,4.177195811826682,0.2,2,106.5834,44.401495517052325,213.1668,41575.061152396374,16.44325950998541,99.51851214278153,3.909579817521025
2.55,50,1,45695.62276807193,498.6957146581452,17.465485471644655,121.72526829338955,4.216000393134606,0.2,4.696740833724765,106.1791,49.27765027545053,498.6957146581452,45238.66623889275,17.465800747240614,121.72524843562088,4.215960841234047,0.2,2,106.1791,44.15337830549774,212.3582,41827.35457174665,16.23561292747224,99.4170735981065,3.9349614324815327
2.6,50,1,46116.97916817521,511.12712578939716,17.309195635011292,122.79106451724317,4.2544493895723505,0.2,4.832786753982485,105.7624,49.27070124311442,511.12712578939716,45655.80717635781,17.309399875628763,122.79124457798305,4.25442695158247,0.2,2,105.7624,43.90332711170635,211.5248,42073.29888555211,16.031852575738437,99.2952648271477,3.959724139403523
2.65,50,1,46534.54936555522,523.753412394593,17.155648570783665,123.85640847641125,4.292556705839631,0.2,4.972315772933434,105.3339,49.26434514599077,523.753412394593,46069.20301129471,17.15588324941943,123.85663172601002,4.292530915694406,0.2,2,105.3339,43.651025305437415,210.6678,42313.06882349066,15.831296401997378,99.15427880924067,3.9839749000469524
2.7,50,1,46948.432813119485,536.5768907404968,17.004762478971326,124.92139015942357,4.330331192044968,0.2,5.1154104873338735,104.8942,49.25802693536251,536.5768907404968,46478.946504781474,17.004422042778998,124.92115892794281,4.330370646032301,0.2,2,104.8942,43.39664604087718,209.7884,42546.834237389376,15.632756795804358,98.99365684632753,4.0078589800382245
2.75,50,1,47358.72472251362,549.5998917902909,16.856459120586088,125.98609563239118,4.367781327417393,0.2,5.262154053901577,104.4439,49.250815723973155,549.5998917902909,46885.13551510934,16.856364312877208,125.98594739096158,4.367790985649481,0.2,2,104.4439,43.14052982359841,208.8878,42774.76059049941,15.438046402774393,98.81544309946936,4.031162402182006
2.8,50,1,47765.51631066155,562.8247616661578,16.71066361455782,127.05060727768385,4.404915241400414,0.2,5.412635289888855,103.9835,49.24517465513147,562.8247616661578,47287.859782016094,16.711034768010393,127.05086876293768,4.40487148142831,0.2,2,103.9835,42.88222621361675,207.967,42997.00146597881,15.245660676912461,98.61959913934413,4.054084917388064
2.85,50,1,48168.89502838119,576.2538620855831,16.567304248763854,128.1150040145449,4.441740733253759,0.2,5.566944041942193,103.5135,49.238575014921246,576.2538620855831,47687.204153839244,16.5670726451681,128.11478288946708,4.441767341750548,0.2,2,103.5135,42.62312210626907,207.027,43213.7158927296,15.055586056491961,98.40777356119483,4.076658702824446
2.9,50,1,48568.944772623494,589.8895707739373,16.42631230403835,129.17936150327293,4.478265290287332,0.2,5.725165558855891,103.0345,49.23192458337161,589.8895707739373,48083.25340727507,16.426548255825825,129.17915124332524,4.47823056450204,0.2,2,103.0345,42.36251643099093,206.069,43425.014320242735,14.868434526970022,98.17954191180236,4.098778783256108
2.95,50,1,48965.74608372876,603.7342818557727,16.287621890128133,130.24375233443212,4.514496104840079,0.2,5.887396711707255,102.5469,49.22627457817554,603.7342818557727,48476.0867295992,16.288063184135904,130.24342463545926,4.514431808613185,0.2,2,102.5469,42.10040680211152,205.0938,43631.06847214972,14.683790775158904,97.93596076064105,4.120520002011785
3.0,50,1,49359.37632895836,617.7904062267983,16.151169792652308,131.30824620438653,4.550440090105764,0.2,6.053724021416663,102.0513,49.219792102875175,617.7904062267983,48865.78068250544,16.151253943914135,131.30821816116875,4.550428312514231,0.2,2,102.0513,41.836461298380605,204.1026,43832.09171642952,14.50286926468756,97.67702382525046,4.141692431580545
3.05,50,1,49749.90987343907,632.0603719084681,16.016895330207408,132.37291007834796,4.586103894898375,0.2,6.224252293580062,101.548,49.21372482043519,632.0603719084681,49252.40888951399,16.017371571214387,132.37270165638247,4.586035911024702,0.2,2,101.548,41.57240492596958,203.096,44028.041279676865,14.323025257187103,97.40442037949042,4.162719542977259
3.1,50,1,50137.41823954799,646.5466243868468,15.884740220832796,133.43780834198935,4.621493917441341,0.2,6.399075832110324,101.0375,49.207626065299046,646.5466243868468,49636.04218878078,15.884464287613808,133.43750370271982,4.6215266808442825,0.2,2,101.0375,41.30721931380819,202.075,44219.21538312595,14.146413663115881,97.11914344804904,4.183292450335569
3.15,50,1,50521.97025567037,661.2516269372003,15.75464845712061,134.50300294257792,4.656616318256987,0.2,6.578289429470468,100.5203,49.20198780662313,661.2516269372003,50016.74877598288,15.754763413726286,134.5030117381938,4.656600615778686,0.2,2,100.5203,41.0401352612711,201.0406,44405.686195733324,13.971700412035073,96.82002650886788,4.203579662498899
3.2,50,1,50903.63219517578,676.1778609357463,15.626566189315646,135.56855352050246,4.691477032226091,0.2,6.762008517647063,99.9966,49.195594025665216,676.1778609357463,50394.59433804606,15.626797900661895,135.56874266438814,4.691447863399784,0.2,2,99.9966,40.773588348101335,199.9932,44587.477833203644,13.800326766924211,96.50851028923877,4.2233812102201576
3.25,50,1,51282.46790637967,691.3278261595786,15.50044161580538,136.63451753195602,4.726081779880845,0.2,6.9503304733492115,99.4669,49.189555089784676,691.3278261595786,50769.64217841227,15.50088906544816,136.6342017543836,4.726014078596275,0.2,2,99.4669,40.505537202024094,198.9338,44764.8011834843,13.630594618634026,96.18463972594711,4.242954603887867
3.3,50,1,51658.538934189986,706.7040410761192,15.376224880453702,137.70095036350492,4.760436077989281,0.2,7.143360069746362,98.9316,49.1838470432279,706.7040410761192,51141.953334485355,15.376464281666472,137.70077722010788,4.760399538977257,0.2,2,98.9316,40.23741129154827,197.8632,44937.670990774815,13.463052809539555,95.85005593185777,4.2622441065068575
3.35,50,1,52031.90463407351,722.3090431227937,15.253867976274444,138.76790543916582,4.794545249484012,0.2,7.34121050830659,98.391,49.17781900586314,722.3090431227937,51511.58474229749,15.253854329607254,138.7682585586826,4.7945527178525476,0.2,2,98.391,39.96928798381317,196.782,45106.2560572475,13.2977083553674,95.50395837227288,4.28122284226737
3.4,50,1,52402.62227892243,738.1453889780736,15.133324654985206,139.83543432058823,4.8284144327837435,0.2,7.543996845820791,97.8454,49.17183427269101,738.1453889780736,51878.59448289943,15.133296363039946,139.8350410109146,4.8284123847587965,0.2,2,97.8454,39.69951137719563,195.6908,45270.726261438904,13.135153560928607,95.14717742812896,4.299803774550434
3.45,50,1,52770.74715935038,754.2156548244691,15.01455034201956,140.90358680086987,4.862048590551681,0.2,7.751827991765977,97.2952,49.16680974684445,754.2156548244691,52243.037880350144,15.014438495997938,140.90339510894646,4.862061812115074,0.2,2,97.2952,39.43036922914568,194.5904,45431.067436733545,12.975201700628983,94.78046699911786,4.318023632458184
3.5,50,1,53136.33267790076,770.5224366043533,14.897502056607943,141.97241099248026,4.89545251793155,0.2,7.964821803071026,96.7407,49.1606644877638,770.5224366043533,52604.967959841786,14.897240753867818,141.97290944844468,4.895498229858387,0.2,2,96.7407,39.16079493186837,193.4814,45587.44766896065,12.816665010750649,94.404722616043,4.3360934360358705
3.55,50,1,53499.43043761086,787.0683502691551,14.78213833657257,143.04195340974616,4.928630850298302,0.2,8.183106318838485,96.1821,49.15477725348093,787.0683502691551,52964.43596844327,14.78225403227653,143.04202585109977,4.928614954559351,0.2,2,96.1821,38.89043142261531,192.3642,45739.8491070112,12.660303211599238,94.02045178543736,4.353891133270668
3.6,50,1,53860.09032533599,803.8560320226454,14.668419167507274,144.11225904629345,4.961588070557719,0.2,8.406794743584962,95.6198,49.14970742657532,803.8560320226453,53321.48814855259,14.668111005769997,144.11188562358706,4.961628063740679,0.2,2,95.6198,38.62091607786828,191.2396,45888.53425799112,12.505898688953822,93.62679411897822,4.371426234108421
3.65,50,1,54218.36059020597,820.8881385587246,14.556305916040582,145.18337144781606,4.994328516026251,0.2,8.636009793988103,95.0541,49.1436657093786,820.8881385587246,53676.17520868916,14.556588680292766,145.18367808273655,4.994290920648675,0.2,2,95.0541,38.35047911619456,190.1082,46033.53173999514,12.353597350286545,93.2238589473767,4.388668171885208
3.7,50,1,54574.287917554335,838.1673472943122,14.445761266903755,146.25533278050878,5.02685638491999,0.2,8.87088504119494,94.4852,49.13819341953829,838.1673472943122,54028.543880803314,14.445731068789684,146.25551708312022,5.0268636606387895,0.2,2,94.4852,38.080802902467106,188.9704,46174.77101836609,12.20373241045648,92.81471385357706,4.405620768630045
3.75,50,1,54927.91749863409,855.6963565977305,14.33674916354755,147.32818389547302,5.059175742479262,0.2,9.111556686834884,93.9133,49.13257490165387,855.6963565977306,54378.637701060485,14.33694942845494,147.32771938436537,5.059138563724509,0.2,2,93.9133,37.811315322955906,187.8266,46312.45794514592,12.055478866968278,92.39674918518497,4.422361127690861
3.8,50,1,55279.293096407695,873.4778860130142,14.229234752070422,148.4019643893778,5.09129052675341,0.2,9.358143516019213,93.3388,49.127216107802866,873.4778860130142,54726.49846036012,14.229364349030588,148.40178436435292,5.091268115322524,0.2,2,93.3388,37.54138883132285,186.6776,46446.70669615875,11.910311566953647,91.97189319356006,4.438660018877898
3.85,50,1,55628.45710767728,891.5146764805384,14.123184328240274,149.4767126616411,5.123204554068287,0.2,9.610795354127868,92.7618,49.122016082544974,891.5146764805384,55072.171236863294,14.122994998853482,149.4772802993323,5.123241910245583,0.2,2,92.7618,37.272142323018784,185.5236,46577.50318873455,11.76618677334772,91.5409732708125,4.454898937932795
3.9,50,1,55975.450621798715,909.8094905542555,14.018565287406462,150.5524659683583,5.154921524197303,0.2,9.869644494234873,92.1826,49.11650753057937,909.8094905542555,55415.69548469136,14.018812031879252,150.55214490133903,5.154878673003729,0.2,2,92.1826,37.00227462375047,184.3652,46704.87004179171,11.623362795024065,91.10233185711915,4.470988499316921
3.95,50,1,56320.31347620622,928.3651126159327,13.9153460771168,151.62926047322063,5.186445025255346,0.2,10.134835413169807,91.6014,49.110705754879525,928.3651126159327,55757.10862074402,13.915140273438816,151.62906454794972,5.186474335065848,0.2,2,91.6014,36.734135140778875,183.2028,46829.01236292421,11.483326011593583,90.65798822443443,4.48669191428841
4.0,50,1,56663.084308954356,947.184349086631,13.813496152264381,152.707131295596,5.21777853833327,0.2,10.40650361285487,91.0185,49.10550422457691,947.184349086631,56096.452538915015,13.813680496988928,152.70673521371523,5.217743927426522,0.2,2,91.0185,36.465162644562426,182.037,46950.105258505595,11.345145960424862,90.20872156851601,4.502192202111468
4.05,50,1,57003.80060847154,966.2700286356875,13.712985932605873,153.7861125559884,5.248925441889555,0.2,10.68482094254132,90.4339,49.10002707894786,966.2700286356874,56433.761390879285,13.713442788464434,153.78670640160044,5.248861484399007,0.2,2,90.4339,36.198326357216,180.8678,47067.92329122348,11.207829254305569,89.75281774953747,4.5176329293858695
4.1,50,1,57342.49876070129,985.6250023874449,13.613786762501118,154.86623741903134,5.279889015914357,0.2,10.969915884465374,89.848,49.094616021980244,985.625002387445,56769.072181692594,13.61337391297099,154.86676099171518,5.279962209953737,0.2,2,89.848,35.930342216456424,179.696,47182.66973124785,11.0728775785263,89.29227806306278,4.532767023108021
